"WeekDate","Site","AEddyDist0","CEddyDist0","Chl0","EKE0","FSLE0","Sal0","SSH0","Temp0","VelAsp0","VelMag0","Md","Zc","Me","Kg","Gg","Dd","Gm","Mb","Pm","Mm"
2018-04-29,"NC",177.439621285714,244.286934571429,1.40237645285714,126.118827142857,-0.0890064492857143,33.4977028571429,-0.698526541157143,11.2158105714286,195.962878441429,0.154326446857143,0,0,0,2,214,140,5,5,464,10
2018-05-06,"NC",145.960881285714,312.290236142857,1.61901232142857,62.8243054285714,-0.0619299848571429,33.4273071428571,-0.706290756014286,11.2396361428571,266.529171292857,0.254272591428571,0,0,0,0,143,479,2,1,299,0
2018-05-13,"NC",222.379247571429,348.186993571429,0.585169144285714,60.2106678571429,-0.0908513935714286,33.1980357142857,-0.715516039728571,11.9280845714286,193.600099282857,0.161475687,0,1,0,3,178,327,23,2,420,9
2018-05-20,"NC",189.601794,219.998928,0.780370021428571,100.62105,-0.0548843857142857,33.7973414285714,-0.690784656557143,14.1866134285714,215.476696398571,0.211804267,0,1,0,1,39,510,7,2,220,2
2018-05-27,"NC",137.167223428571,285.974186285714,0.700340214285714,56.2080532857143,-0.0603876102857143,33.2421,-0.674621259671429,14.1275042857143,252.45203713,0.213808344714286,0,0,0,0,19,560,4,2,74,12
2018-06-03,"NC",135.996259142857,246.167478428571,0.593677131428571,110.031997142857,-0.0729842802857143,33.4659228571429,-0.667830374771429,14.9810681428571,286.471472848571,0.402683674428571,0,1,0,3,56,682,18,2,189,15
2018-06-10,"NC",156.610426142857,169.582150428571,0.49588784,108.722326571429,-0.0714179915714286,33.0508314285714,-0.631856987257143,16.7956204285714,265.666666418571,0.260749048142857,0,0,0,0,124,303,9,0,71,19
2018-06-17,"NC",195.995916857143,146.842277714286,0.570595642857143,82.4429531428571,-0.120427206142857,33.2653471428571,-0.629659255528571,19.0215925714286,247.511670844286,0.293543331,0,0,0,0,95,362,3,0,444,0
2018-06-24,"NC",206.525317285714,176.022246,0.27272166,22.7484935714286,-0.186456373285714,32.8802457142857,-0.610693979528571,20.8224034285714,253.91717956,0.230640513571429,0,1,0,0,166,199,2,1,336,1
2018-07-01,"NC",166.751198428571,224.630655285714,0.192594112857143,88.402418,-0.118246257714286,32.6506842857143,-0.561790904271429,24.3737552857143,114.863545201429,0.159360835142857,0,0,0,0,181,133,0,0,968,3
2018-07-08,"NC",140.455180857143,201.159638,0.276966462857143,22.9985542857143,-0.0999089462857143,32.8377385714286,-0.576538738928571,21.6573355714286,224.502237645714,0.198836372142857,0,0,0,0,191,238,0,0,626,2
2018-07-15,"NC",210.144388857143,180.213231857143,0.369073865714286,23.3631079,-0.0416687245714286,33.1595342857143,-0.592892342842857,22.7833628571429,129.609441954286,0.238071452857143,0,0,0,0,235,180,4,0,498,0
2018-07-22,"NC",240.073465571429,230.157888285714,0.376031557142857,63.5822288571429,-0.0497035401428571,33.8530671428571,-0.579647070657143,23.5174354285714,120.22320187,0.243262231285714,0,0,0,0,219,205,1,1,250,8
2018-07-29,"NC",250.560604142857,266.351873571429,0.27161322,160.78739,-0.053599783,32.9506328571429,-0.6048438149,23.8204614285714,202.249068781429,0.189182970142857,0,0,0,0,156,179,2,0,552,0
2018-08-05,"NC",215.908609,269.337796142857,0.23656858,25.0940608571429,-0.0662223991428571,32.8191528571429,-0.569034457428571,24.391642,261.105417725714,0.185997637571429,0,0,0,0,188,259,4,0,369,1
2018-08-12,"NC",208.445988142857,259.172176571429,0.304396128571429,34.6625657142857,-0.0635675321428571,33.2543657142857,-0.608042235442857,24.9581912857143,182.18095114,0.0826014381428571,0,0,0,0,249,183,3,0,354,0
2018-08-19,"NC",217.673359571429,267.181005428571,0.358668277142857,116.095490285714,-0.0477309355714286,33.4270771428571,-0.584342910457143,23.7756357142857,200.812185295714,0.202914008857143,0,0,0,0,185,303,3,0,399,0
2018-08-26,"NC",165.567098142857,281.928974,0.357816518571429,79.0981678571429,-0.0729412302857143,33.2751485714286,-0.606620728128571,22.561486,184.771160168571,0.229088704142857,0,1,0,0,313,216,0,0,273,0
2018-09-02,"NC",156.905958285714,249.940363285714,0.343395002857143,21.6890008571429,-0.0613665981428571,32.8746985714286,-0.565383162571429,23.499348,259.227376832857,0.131707623571429,0,0,0,0,284,400,1,0,320,0
2018-09-09,"NC",257.074754857143,213.472598571429,0.29709492,97.0555785714286,-0.0657827675714286,34.0698271428571,-0.555396264842857,22.9791732857143,293.252935915714,0.298456685428571,0,0,0,0,354,193,4,0,183,1
2018-09-16,"NC",164.280430571429,182.95092,0.177164462857143,17.3406611428571,-0.0866979281428571,33.9637328571429,-0.576880798842857,24.0601095714286,201.4666146,0.171400736857143,0,0,0,0,438,278,0,1,292,1
2018-09-23,"NC",141.793019142857,214.590391857143,0.203034931428571,54.8364742857143,-0.0853051707142857,34.31823,-0.562292427771429,23.0516662857143,263.626663415714,0.186064634571429,0,0,0,0,375,145,1,0,204,1
2018-09-30,"NC",210.349025714286,177.023208857143,0.255268034285714,61.7408801428571,-0.075094092,34.12019,-0.503978047728571,22.4482844285714,291.097251877143,0.271596223714286,0,1,0,0,217,83,1,1,212,1
2018-10-07,"NC",135.503945714286,346.557098,0.273432788571429,74.1999665714286,-0.0777658491428571,33.8933628571429,-0.6044084134,21.9384731428571,237.60372843,0.232832622571429,0,0,0,0,100,104,0,0,365,2
2018-10-14,"NC",118.566229857143,199.184195285714,0.672516947142857,206.847537142857,-0.0680609264285714,33.3759342857143,-0.556043959757143,19.3141035714286,228.85443843,0.323617403,0,0,0,0,77,328,6,0,496,0
2018-10-21,"NC",129.522522142857,190.422253428571,1.80034008142857,5.89069657142857,-0.0630490731428571,34.4291671428571,-0.606862012571429,16.8202982857143,190.794223834286,0.197859594714286,0,0,0,0,74,328,43,1,275,0
2018-10-28,"NC",132.353704857143,201.729820428571,2.07944530285714,187.916590142857,-0.0684991872857143,34.3442628571429,-0.641070306071429,15.8615294285714,184.759396881429,0.237702517857143,0,0,0,0,70,112,41,0,183,0
2018-11-04,"NC",111.949350714286,189.384664285714,1.49272416714286,199.140241,-0.087299114,34.5054157142857,-0.624410148671429,16.8957841428571,126.277849504286,0.191235386428571,0,0,0,0,132,217,0,0,101,1
2018-11-11,"NC",195.545412571429,259.588831714286,1.07188202,29.6113568571429,-0.0981120328571429,33.8163571428571,-0.617292879185714,14.3982185714286,223.210386001429,0.229687589714286,0,0,0,0,71,231,0,0,54,0
2018-11-18,"NC",180.589485,214.110959428571,1.01656862142857,58.7436838571429,-0.0769845318571429,33.5853371428571,-0.584344921442857,12.7427571428571,266.881123044286,0.288609841857143,0,5,0,0,36,189,4,2,3,2
2018-11-25,"NC",126.643970714286,190.582491571429,0.961255221428571,230.734856714286,-0.0867875412857143,33.56287,-0.579959341728571,11.9892948571429,195.874518127143,0.260595768857143,0,0,0,0,23,225,0,0,358,0
2018-12-02,"NC",125.578957142857,212.998072428571,0.905941824285714,11.0349962,-0.0866718711428571,33.9403485714286,-0.543722967657143,12.8131154285714,196.850690515714,0.142948260142857,0,0,0,0,60,200,4,2,310,3
2018-12-09,"NC",115.568612571429,353.898765142857,0.850628425714286,49.4660507142857,-0.0746967875714286,33.1984057142857,-0.548302041414286,10.2179378571429,255.595601458571,0.265218657428571,0,0,0,0,73,217,1,1,408,4
2018-12-16,"NC",122.674053571429,215.956636571429,0.846579085714286,221.05229,-0.0370632842857143,33.3668457142857,-0.583288854685714,10.1608684285714,179.847260488571,0.293059278571429,0,3,0,0,12,258,1,0,477,0
2018-12-23,"NC",131.172224428571,181.863971428571,1.25537429428571,168.883221428571,-0.0477669298571429,33.16646,-0.593702910371429,9.88487142857143,197.72510357,0.179835915714286,0,0,0,0,10,497,0,0,560,2
2018-12-30,"NC",193.57875,193.357271857143,1.28464077,83.5066131428571,-0.0902855404285714,33.6568,-0.649528721242857,10.2410724285714,259.178773394286,0.340680541285714,0,2,0,0,15,564,4,4,385,3
2019-01-06,"NC",220.846148571429,203.968556571429,0.729870074285714,161.000765714286,-0.0733585708571429,33.6349871428571,-0.612545543728571,10.5065481428571,235.293720062857,0.290141572142857,0,0,0,0,33,880,0,1,233,2
2019-01-13,"NC",184.935448571429,189.889471,0.550559097142857,155.888912857143,-0.0485055691428571,33.3499271428571,-0.555285066228571,9.164061,151.963979968571,0.279602618285714,0,0,0,0,38,526,5,5,677,0
2019-01-20,"NC",145.955570857143,195.098172857143,0.413538077142857,68.5866191428571,-0.105856427571429,33.33636,-0.639652636685714,10.5434651428571,215.33534899,0.364501608285714,0,2,0,0,58,160,12,5,505,9
2019-01-27,"NC",121.098166142857,180.225583571429,0.403127798571429,46.2504082857143,-0.0507954151428571,34.5307414285714,-0.659200865085714,11.9474102857143,200.94694203,0.221213765857143,0,0,0,0,144,348,10,0,611,9
2019-02-03,"NC",117.283227285714,197.344927,0.554277702857143,701.995995714286,-0.0890445191428571,33.7328114285714,-0.678918881957143,10.1203574285714,151.396023712857,0.36859146,0,2,0,0,34,460,1,3,314,15
2019-02-10,"NC",115.087904857143,189.927904571429,0.519620042857143,69.9689004285714,-0.135738980428571,34.3126371428571,-0.7050092421,12.0846912857143,181.348233762857,0.260553176428571,0,1,0,0,38,612,7,1,183,12
2019-02-17,"NC",85.8208158571429,239.283980571429,0.532652672857143,114.335125714286,-0.123297215428571,34.4719642857143,-0.679963670142857,11.0798331428571,230.090792494286,0.272188947142857,0,4,0,0,46,526,0,2,348,9
2019-02-24,"NC",69.1314522857143,245.588381,0.545685302857143,26.8271385714286,-0.140848092571429,34.1852957142857,-0.6227725465,10.579623,193.797260195714,0.324673145142857,0,0,0,0,75,770,0,1,224,3
2019-03-03,"NC",67.6601074285714,215.079775857143,0.551476885714286,62.3194882857143,-0.132718089142857,33.7609257142857,-0.651788322214286,7.61918342857143,148.132698488571,0.217735522857143,0,1,0,0,24,776,4,5,277,4
2019-03-10,"NC",79.3417925714286,261.204868857143,0.53630564,26.5480355714286,-0.105313375714286,34.7904985714286,-0.6849462981,9.94646628571429,88.8966616285714,0.332862195142857,0,2,0,0,10,822,15,3,616,2
2019-03-17,"NC",110.945715285714,253.327599571429,0.621400782857143,44.828752,-0.0318204238571429,33.9997814285714,-0.6762106746,8.66762442857143,121.583948485714,0.321345274857143,0,1,0,0,89,363,6,4,246,5
2019-03-24,"NC",132.494345285714,203.916938142857,0.477162802857143,271.227995714286,-0.115729991142857,34.1283114285714,-0.7334565474,9.01412857142857,197.723845408571,0.260158657,0,2,0,0,92,502,16,1,806,3
2019-03-31,"NC",123.989624571429,200.458169571429,0.556020268571429,43.4656425714286,-0.113468199142857,33.4421342857143,-0.677232059514286,8.16537842857143,207.761539247143,0.233343544571429,0,0,0,0,130,284,7,0,611,8
2019-04-07,"NC",143.381059428571,304.362308428571,0.875318485714286,90.5716405714286,-0.135207902,33.9044471428571,-0.666809946514286,10.3217135714286,199.91931508,0.174638433142857,0,0,0,0,57,355,19,1,643,1
2019-04-14,"NC",127.539992,169.584151571429,1.09135839714286,129.862110857143,-0.101866149285714,33.1101614285714,-0.677833071071429,8.95674285714286,262.263302198571,0.303135549714286,0,1,0,0,298,473,26,5,892,2
2019-04-21,"NC",101.069484,164.209784571429,1.36061598285714,194.274328571429,-0.122550673142857,33.8043271428571,-0.665807025128571,12.3960081428571,217.898051788571,0.295086065142857,0,1,0,0,193,446,33,8,419,1
2019-04-28,"NC",92.2170806666667,178.595194666667,0.822344786666667,50.686395,-0.0720264163333333,34.4848733333333,-0.679945638,12.7533503333333,269.06390483,0.461664569,0,0,0,0,137.666666666667,625.333333333333,0,0,67.6666666666667,7
2016-05-01,"BC",215.652507,215.579339428571,0.79161635,1049.705,-0.148634942428571,34.8723071428571,-0.675500245928571,14.1707624285714,240.388528624286,0.317278412,0,2,0,0,861,532,5,3,119,2
2016-05-08,"BC",79.323411,146.223073428571,1.13574198,831.267485714286,-0.085656008,34.5304128571429,-0.702114376285714,15.1305445714286,199.328439892857,0.362481646,0,4,0,1,186,541,25,0,51,2
2016-05-15,"BC",97.944249,129.019089285714,0.9190874,18.5574082857143,-0.150052237714286,34.5835628571429,-0.7303575042,14.5408614285714,214.01189433,0.187738802,0,2,0,1,437,722,10,0,151,4
2016-05-22,"BC",299.109576285714,129.028863428571,0.420078945714286,281.410358571429,-0.0896493182857143,34.59432,-0.682829834128571,16.8786311428571,190.118585647143,0.315599536571429,0,4,0,4,414,445,13,3,119,2
2016-05-29,"BC",279.960946142857,118.904196428571,0.34218152,21.41688,-0.0733946871428571,33.9232942857143,-0.723767973257143,18.4973744285714,217.668528484286,0.187728969285714,0,4,0,1,380,176,49,2,296,1
2016-06-05,"BC",283.069348142857,125.672980857143,0.488241072857143,30.4712300571429,-0.0757200985714286,33.5682585714286,-0.707435520285714,17.771912,214.545166441429,0.272607538428571,0,18,0,2,351,310,71,7,347,4
2016-06-12,"BC",276.383656571429,117.499769857143,0.281594427142857,201.15146,-0.0772037787142857,33.7961214285714,-0.695164311442857,17.4650992857143,239.0368451,0.286856691285714,0,11,0,3,322,147,23,6,278,0
2016-06-19,"BC",272.593168142857,118.700212571429,0.241429474285714,106.297708571429,-0.0362413202857143,33.8365228571429,-0.636223435442857,18.8109865714286,148.937309524286,0.227781991285714,0,6,0,4,391,108,27,1,243,4
2016-06-26,"BC",267.423665285714,116.941960428571,0.211281335714286,36.8058725714286,-0.042579315,32.7116071428571,-0.683767766728571,19.7306248571429,230.050842922857,0.228803918857143,0,2,0,4,386,55,11,0,331,3
2016-07-03,"BC",349.792888428571,135.968906285714,0.430529834285714,72.82525,-0.0603648152857143,32.6639614285714,-0.694193511128571,21.6552937142857,156.031205714286,0.244115739285714,0,17,0,3,340,204,25,6,551,6
2016-07-10,"BC",271.974323428571,174.518354285714,0.38650914,59.0043955714286,-0.0452160248571429,32.5535157142857,-0.672772433828571,22.4734571428571,252.325709788571,0.281233756714286,0,10,0,0,195,371,73,5,600,9
2016-07-17,"BC",228.093710428571,219.693108428571,0.308400145714286,12.8711211857143,-0.068984826,33.4509814285714,-0.671616656357143,23.713874,223.43482642,0.251899950571429,0,5,0,3,161,255,70,7,118,6
2016-07-24,"BC",222.397213714286,238.828061714286,0.305908762857143,57.6811643285714,-0.0559904,33.0940871428571,-0.605460907528571,24.6823595714286,224.641546965714,0.292826038857143,0,7,0,2,120,182,53,3,160,12
2016-07-31,"BC",175.651015714286,205.507113571429,0.194874728571429,52.0242141428571,-0.0577673454285714,33.5590457142857,-0.630033503142857,24.6403651428571,251.342131675714,0.174334600428571,0,1,0,1,26,67,4,0,35,16
2016-08-07,"BC",151.400306,133.869944285714,0.153374885714286,88.6556762857143,-0.0904336188571429,33.7677028571429,-0.655215625142857,25.351764,230.581375172857,0.215956943428571,0,4,0,1,34,16,18,0,4,1
2016-08-14,"BC",228.861055428571,136.514432142857,0.180113662857143,220.206841428571,-0.116909259571429,33.8373557142857,-0.615454299828571,26.510601,260.291059845714,0.192654562571429,0,6,0,3,79,180,58,7,303,1
2016-08-21,"BC",216.771086285714,211.882282142857,0.142405585714286,228.796305714286,-0.115256012428571,33.9500642857143,-0.574913263242857,26.6880224285714,203.71135542,0.227740663285714,0,3,0,9,68,281,61,17,110,6
2016-08-28,"BC",204.954881,179.152914857143,0.131513865714286,154.903644285714,-0.0733191682857143,33.9139557142857,-0.547182960928571,25.8901634285714,241.435717851429,0.242338546571429,0,2,0,6,45,183,12,3,69,0
2016-09-04,"BC",261.529845857143,108.281082142857,0.228593877142857,1275.68707142857,-0.0541640387142857,33.93744,-0.651026380857143,22.3934071428571,221.620500067143,0.608674608285714,0,4,0,5,49,221,151,8,236,2
2016-09-11,"BC",247.674879142857,119.694671142857,0.247794861428571,288.360935714286,-0.0622656107142857,34.6068785714286,-0.645443845957143,22.35327,235.3693373,0.430319390571429,0,3,0,2,27,221,107,4,89,0
2016-09-18,"BC",229.300599857143,160.018742428571,0.212574325714286,22.9575354428571,-0.0691086195714286,34.5603714285714,-0.602604796128571,22.9099778571429,232.072215484286,0.180274253714286,0,16,0,3,172,251,66,12,185,6
2016-09-25,"BC",175.406528571429,174.086212857143,0.191768055714286,68.9985467142857,-0.101873528857143,34.35404,-0.6672503438,21.8618592857143,230.749186654286,0.379033598714286,0,11,0,0,139,293,59,3,169,0
2016-10-02,"BC",138.049792571429,193.445727857143,0.201874784285714,43.5435152857143,-0.0859385155714286,34.4115442857143,-0.682184847857143,22.2744828571429,259.984687788571,0.420469880571429,0,7,0,0,145,291,88,10,49,0
2016-10-09,"BC",182.473663428571,255.105429285714,0.247637928571429,49.796251,-0.127809980285714,34.9716057142857,-0.628945590728571,21.8500508571429,252.548123131429,0.33185373,0,11,0,4,147,304,13,1,59,2
2016-10-16,"BC",269.672408714286,255.530866428571,0.301622445714286,53.1938557142857,-0.125823904428571,34.8844528571429,-0.5693965584,21.9525911428571,194.435618672857,0.183818667571429,0,5,0,0,27,134,203,7,75,0
2016-10-23,"BC",291.599614857143,184.398962857143,0.512097774285714,794.810457142857,-0.0947436828571429,34.7978771428571,-0.594624676185714,19.4709187142857,181.655955468571,0.426020104142857,0,14,0,0,24,344,73,0,6,0
2016-10-30,"BC",274.859951428571,208.151701142857,0.525181154285714,440.745098571429,-0.122711198714286,34.49388,-0.588414652142857,18.3577557142857,209.976483927143,0.365892169714286,0,7,0,1,24,492,128,6,136,8
2016-11-06,"BC",183.987756571429,219.668467,0.533814264285714,52.9780614285714,-0.088845982,34.7392014285714,-0.601862889771429,18.3553364285714,187.14692717,0.208335568857143,0,4,0,1,44,610,71,14,234,0
2016-11-13,"BC",285.745664714286,188.389305285714,0.419668552857143,48.1414657142857,-0.0860333291428571,34.7708314285714,-0.639330884057143,18.0795265714286,215.46546926,0.277819855428571,0,2,0,1,40,362,64,0,257,0
2016-11-20,"BC",278.874309857143,176.515326428571,0.353042627142857,88.7642742857143,-0.0772365302857143,35.1225828571429,-0.666215658571429,17.0752138571429,171.091798082857,0.220305946857143,0,1,0,1,33,512,34,0,128,5
2016-11-27,"BC",281.635698714286,163.933595428571,0.346657794285714,191.928044142857,-0.0751511981428571,35.0622728571429,-0.696043170542857,16.6420387142857,225.459988167143,0.345094908,0,2,0,2,50,496,104,1,123,7
2016-12-04,"BC",199.250916571429,194.016868142857,0.31228947,337.098128571429,-0.0808497928571429,34.5453228571429,-0.637498080442857,15.5238065714286,208.614735977143,0.327105629142857,0,0,0,2,59,612,82,7,18,8
2016-12-11,"BC",167.450788,157.175136428571,0.277092725714286,195.872478571429,-0.0623493135714286,34.1492514285714,-0.647763879828571,13.2047768571429,184.243680332857,0.294676704571429,0,0,0,0,39,673,47,5,37,1
2016-12-18,"BC",164.433354428571,222.910632857143,0.33743476,23.2159252857143,-0.0832175805714286,34.5201957142857,-0.6380160692,13.4674954285714,140.751722324286,0.190827293285714,0,8,0,0,30,728,56,2,130,4
2016-12-25,"BC",195.144302428571,179.784032857143,0.395204361428571,21.774261,-0.0721112602857143,34.7504528571429,-0.689083262914286,13.663573,205.184349668571,0.224611762714286,0,3,0,0,138,744,23,3,138,8
2017-01-01,"BC",229.490448857143,158.322874285714,0.475625927142857,347.0367,-0.0787254034285714,34.3737614285714,-0.652724843814286,12.5008651428571,201.384108348571,0.284333447571429,0,10,0,0,152,846,20,3,22,0
2017-01-08,"BC",199.790891285714,180.117210714286,0.480857175714286,255.219585714286,-0.0707699667142857,34.7001557142857,-0.675841132471429,11.6676068571429,187.593293034286,0.254037129285714,0,5,0,1,113,776,5,8,69,8
2017-01-15,"BC",139.959867714286,281.925880571429,0.575749514285714,160.289978857143,-0.113456635142857,34.7670042857143,-0.764316836785714,10.7791618571429,210.04535188,0.267566931571429,0,10,0,0,63,703,3,1,88,1
2017-01-22,"BC",94.1884357142857,301.335976857143,0.427537057142857,44.0700284285714,-0.0932403718571429,35.0775914285714,-0.705545752871429,13.0709488571429,164.196580507143,0.234368587857143,0,4,0,0,142,605,3,2,182,3
2017-01-29,"BC",50.4913405714286,242.965712714286,0.219486088571429,603.24377,-0.0939623595714286,35.1423014285714,-0.693338768057143,13.6287058571429,224.261929202857,0.170051100428571,0,3,0,0,195,462,9,0,104,4
2017-02-05,"BC",129.338197857143,313.430269,0.250697294285714,500.106391428571,-0.105584152,35.23902,-0.688284785942857,14.0914127142857,59.5751232771429,0.462365995714286,0,9,0,0,127,310,1,0,41,2
2017-02-12,"BC",206.940344714286,308.056141,0.494101954285714,54.6800881428571,-0.157960818857143,34.74718,-0.728068860771429,11.7175652857143,124.067929874286,0.297399585428571,0,2,0,2,146,571,1,7,64,3
2017-02-19,"BC",197.484903,166.052706,0.579614064285714,99.029039,-0.0701274797142857,34.3046942857143,-0.662791394385714,11.3153395714286,173.570942102857,0.202248346714286,0,7,0,1,152,542,0,0,55,0
2017-02-26,"BC",149.066574714286,159.672988714286,1.17722303714286,160.78459,-0.0888193518571429,33.8368214285714,-0.685629712342857,9.717261,204.970174954286,0.325199077857143,0,14,0,1,162,757,0,6,54,2
2017-03-05,"BC",208.682360142857,171.920706428571,1.08499702857143,73.3754715714286,-0.117760725285714,34.7949257142857,-0.771107311557143,10.4319667142857,195.407993985714,0.190760811,0,11,0,1,321,536,0,6,146,8
2017-03-12,"BC",154.299586428571,185.800433714286,0.809848517142857,185.60763,-0.0674867404285714,34.7720071428571,-0.767276768142857,10.3549167142857,190.435930624286,0.275535632428571,0,6,0,0,246,928,0,5,90,7
2017-03-19,"BC",91.5899721428571,231.138206714286,0.468612588571429,367.9038,-0.0628755325714286,34.8741528571429,-0.776689669085714,12.0768475714286,103.466770378571,0.213064348142857,0,2,0,0,233,1007,0,9,116,1
2017-03-26,"BC",164.967419428571,156.378856857143,0.610715531428571,112.987287142857,-0.193540478857143,34.5704257142857,-0.753222156214286,10.3800654285714,122.752139672857,0.254419852714286,0,4,0,0,395,819,0,6,98,5
2017-04-02,"BC",266.547468714286,138.596437,0.605374798571429,594.422008571429,-0.102733877428571,33.65579,-0.703479607028571,9.188887,162.456801471429,0.379324065285714,0,5,0,0,519,729,0,7,229,1
2017-04-09,"BC",280.734586857143,207.430910142857,1.22693470285714,174.539755714286,-0.0540090147142857,33.6874628571429,-0.756326220757143,8.750069,175.717139595714,0.245281048428571,0,6,0,2,361,532,23,18,285,8
2017-04-16,"BC",262.646054428571,214.307031142857,1.50486728857143,309.073535714286,-0.0702526101428571,34.0818,-0.7275278545,10.5007715714286,272.085028551429,0.267138202714286,0,7,0,1,359,518,4,13,379,15
2017-04-23,"BC",318.199881714286,235.643043,0.8768381,88.5739528571429,-0.094605635,33.7107828571429,-0.646084356428571,11.9167687142857,176.136199054286,0.152119056285714,0,12,0,2,318,615,1,5,257,0
2017-04-30,"BC",320.570320142857,187.625834428571,1.01140467714286,60.6553694285714,-0.085123346,33.7541842857143,-0.748499881057143,12.3676041428571,189.099836287143,0.333490426285714,0,8,0,3,216,528,4,6,168,5
2017-05-07,"BC",278.325926285714,299.947108857143,0.641896421428571,346.068851428571,-0.134875724142857,34.12994,-0.739184745385714,13.420451,196.62173692,0.362722137285714,0,5,0,2,206,765,2,1,288,3
2017-05-14,"BC",275.354146142857,164.215726,0.69913354,54.8699572857143,-0.0789051537142857,34.4661057142857,-0.689507117014286,15.4838862857143,227.22432393,0.363642766285714,0,4,0,1,172,352,2,1,104,0
2017-05-21,"BC",273.253360571429,194.684606142857,0.569965534285714,60.6423934285714,-0.0724234217142857,34.0727657142857,-0.693810640071429,15.2285674285714,198.102178698571,0.437621356285714,0,4,0,1,208,340,21,2,194,0
2017-05-28,"BC",280.493562,227.994231285714,0.423096682857143,19.6608702857143,-0.0787555628571429,33.2083757142857,-0.628125156014286,15.1360048571429,228.714053408571,0.269219364714286,0,3,0,0,139,459,5,3,307,4
2017-06-04,"BC",268.320472428571,221.061942571429,0.432039691428571,17.1379876,-0.0963213682857143,32.6254228571429,-0.595251741671429,15.757356,210.880213421429,0.317598792857143,0,4,0,0,259,398,6,16,327,1
2017-06-11,"BC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-18,"BC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-06-25,"BC",265.4012075,254.9677135,0.369418005,41.603294,-0.069373534,32.40994,-0.57399212165,20.2443005,246.57485703,0.373767436,0,7,0,0,70,91,31.5,0,983.5,0
2017-07-02,"BC",274.062321285714,169.354151714286,0.448363122857143,40.7552587142857,-0.03974237,32.5906957142857,-0.611708414014286,21.7433167142857,207.621478321429,0.287848956857143,0,27,0,0,88,240,17,3,353,3
2017-07-09,"BC",296.813186571429,255.304376,0.397075128571429,136.294237,-0.0446881047142857,32.3902071428571,-0.5955693416,23.2856237142857,244.556377821429,0.235340777428571,0,26,0,0,85,186,32,14,427,4
2017-07-16,"BC",329.529264428571,229.194598428571,0.429257398571429,25.4859627142857,-0.0554804971428571,32.0692685714286,-0.594352391257143,24.4519298571429,239.849722632857,0.323874104,0,10,0,0,71,226,9,24,273,1
2017-07-23,"BC",307.510651428571,202.978965571429,0.452727524285714,103.452694285714,-0.0653748107142857,32.3004342857143,-0.592650266028571,23.502704,195.86816642,0.148498047571429,0,1,0,0,73,223,17,8,46,63
2017-07-30,"BC",324.109341,371.788148571429,0.387209114285714,154.619941428571,-0.06995173,32.6776828571429,-0.581015618171429,22.6408658571429,246.485947031429,0.249968276285714,0,8,0,0,67,148,29,9,211,3
2017-08-06,"BC",263.458327571429,224.026816857143,0.343245175714286,301.147255714286,-0.091273859,33.2818285714286,-0.583430455628571,23.2823587142857,220.38994323,0.263477111142857,0,5,0,0,58,220,65,12,179,0
2017-08-13,"BC",208.291843714286,411.024816285714,0.283451918571429,144.026464285714,-0.098421305,32.8303742857143,-0.567764097371429,23.6630011428571,167.787274724286,0.243945127142857,0,3,0,0,45,149,25,7,221,0
2017-08-20,"BC",306.171208714286,268.722510714286,0.343717552857143,31.8690727142857,-0.129389670142857,32.0460114285714,-0.565090271871429,24.1672454285714,145.51493196,0.207383251,0,6,0,0,58,183,48,15,169,0
2017-08-27,"BC",226.828125428571,263.133750714286,0.408363187142857,38.278955,-0.0859947624285714,32.7293914285714,-0.520187603785714,22.4249382857143,201.307055621429,0.306617072857143,0,9,0,0,84,211,9,10,84,0
2017-09-03,"BC",159.470806,287.000714285714,0.376155282857143,154.598215714286,-0.0595318498571429,33.7493414285714,-0.544202356614286,22.002891,133.061761424286,0.200506737571429,0,10,0,0,52,219,114,10,149,2
2017-09-10,"BC",175.109879857143,366.425929714286,0.251116818571429,332.385784285714,-0.0542813428571429,34.0149457142857,-0.524648178728571,21.7162238571429,167.646161191429,0.123333977857143,0,3,0,0,79,223,29,7,242,0
2017-09-17,"BC",320.260257714286,234.258957571429,0.250626067142857,232.076902714286,-0.0710067212857143,34.0531071428571,-0.546892779928571,21.437471,218.91776862,0.414479685142857,0,2,0,0,155,214,92,11,87,2
2017-09-24,"BC",264.077920428571,190.618044285714,0.285532627142857,91.44168,-0.0553509965714286,34.2141514285714,-0.559438186742857,21.1387737142857,199.141826955714,0.264409091285714,0,4,0,0,81,248,22,21,104,0
2017-10-01,"BC",302.278039,211.307188285714,0.292075647142857,182.547222857143,-0.0570584684285714,34.1002071428571,-0.540579784842857,20.136039,176.062553934286,0.182072269,0,2,0,0,17,54,96,25,136,0
2017-10-08,"BC",272.182134857143,245.856857857143,0.315776171428571,387.593114285714,-0.0653310931428571,33.8244585714286,-0.522362349528571,20.5639481428571,134.014443514286,0.234466502714286,0,8,0,0,57,100,124,8,6,1
2017-10-15,"BC",264.465381857143,220.759079857143,0.287772772857143,47.7944128571429,-0.0600808158571429,33.7749642857143,-0.526460267942857,19.9055862857143,204.513023848571,0.196652245428571,0,8,0,0,41,156,64,8,122,0
